"plot.id","block","year","fall_mean_NDVI","sockeye_abundance","combined_salmon_abundance","pulse_year","mean_fall_temp","total_fall_precip","distance_from_bank","elevation_change","metres_downstream","satellite","sockeye_abundance_scaled","combined_salmon_abundance_scaled","mean_fall_temp_scaled","total_fall_precip_scaled","elevation_change_scaled","metres_downstream_scaled","pulse_plus"
"C2","1S",2009,0.726989612,37861,44966,"no",7.926373626,172,"CLOSE",3,407,"LANDSAT7",-0.522110129,-0.523532139,0.859085116,0.172287466,-0.516196326,-1.3551788,4
"C88","36S",2009,0.641591448,37861,44966,"no",7.926373626,172,"CLOSE",0,10027,"LANDSAT7",-0.522110129,-0.523532139,0.859085116,0.172287466,-0.95059317,2.324224141,4
"F43","17S",2009,0.69842922,37861,44966,"no",7.926373626,172,"FAR",9,3334,"LANDSAT7",-0.522110129,-0.523532139,0.859085116,0.172287466,0.352597362,-0.235676471,4
"C77","28S",2009,0.678922129,37861,44966,"no",7.926373626,172,"CLOSE",2,8473,"LANDSAT7",-0.522110129,-0.523532139,0.859085116,0.172287466,-0.660995274,1.729859051,4
"C19","15N",2009,0.5993925,37861,44966,"no",7.926373626,172,"CLOSE",10,1904,"LANDSAT7",-0.522110129,-0.523532139,0.859085116,0.172287466,0.49739631,-0.782614746,4
"C16","4S",2009,0.741143735,37861,44966,"no",7.926373626,172,"CLOSE",1,1628,"LANDSAT7",-0.522110129,-0.523532139,0.859085116,0.172287466,-0.805794222,-0.888177658,4
"F52","22S",2009,0.64557912,37861,44966,"no",7.926373626,172,"FAR",15,4119,"LANDSAT7",-0.522110129,-0.523532139,0.859085116,0.172287466,1.221391049,0.064565869,4
"C68","45N",2009,0.569783307,37861,44966,"no",7.926373626,172,"CLOSE",5,6802,"LANDSAT7",-0.522110129,-0.523532139,0.859085116,0.172287466,-0.22659843,1.090744465,4
"F67","25S",2009,0.60021565,37861,44966,"no",7.926373626,172,"FAR",5,7745,"LANDSAT7",-0.522110129,-0.523532139,0.859085116,0.172287466,-0.22659843,1.451417747,4
"F16","13N",2009,0.65882865,37861,44966,"no",7.926373626,172,"FAR",16,1732,"LANDSAT7",-0.522110129,-0.523532139,0.859085116,0.172287466,1.366189997,-0.848400329,4
"F57","38N",2009,0.60931147,37861,44966,"no",7.926373626,172,"FAR",7,5181,"LANDSAT7",-0.522110129,-0.523532139,0.859085116,0.172287466,0.062999466,0.470753595,4
"C67","44N",2009,0.594049855,37861,44966,"no",7.926373626,172,"CLOSE",6,6664,"LANDSAT7",-0.522110129,-0.523532139,0.859085116,0.172287466,-0.081799482,1.037963009,4
"F66","24S",2009,0.6706803,37861,44966,"no",7.926373626,172,"FAR",5,7647,"LANDSAT7",-0.522110129,-0.523532139,0.859085116,0.172287466,-0.22659843,1.413935264,4
"C69","46N",2009,0.55225817,37861,44966,"no",7.926373626,172,"CLOSE",2,6851,"LANDSAT7",-0.522110129,-0.523532139,0.859085116,0.172287466,-0.660995274,1.109485707,4
"C1","1N",2009,0.693304549,37861,44966,"no",7.926373626,172,"CLOSE",7,481,"LANDSAT7",-0.522110129,-0.523532139,0.859085116,0.172287466,0.062999466,-1.326875701,4
"C14","3S",2009,0.612729377,37861,44966,"no",7.926373626,172,"CLOSE",2,1517,"LANDSAT7",-0.522110129,-0.523532139,0.859085116,0.172287466,-0.660995274,-0.930632307,4
"C73","25S",2009,0.678637759,37861,44966,"no",7.926373626,172,"CLOSE",2,7745,"LANDSAT7",-0.522110129,-0.523532139,0.859085116,0.172287466,-0.660995274,1.451417747,4
"F31","11S",2009,0.63893555,37861,44966,"no",7.926373626,172,"FAR",15,2678,"LANDSAT7",-0.522110129,-0.523532139,0.859085116,0.172287466,1.221391049,-0.486579624,4
"C21","5S",2009,0.663888546,37861,44966,"no",7.926373626,172,"CLOSE",2,2117,"LANDSAT7",-0.522110129,-0.523532139,0.859085116,0.172287466,-0.660995274,-0.701147716,4
"C59","36N",2009,0.607072603,37861,44966,"no",7.926373626,172,"CLOSE",5,5002,"LANDSAT7",-0.522110129,-0.523532139,0.859085116,0.172287466,-0.22659843,0.402290692,4
"C30","10S",2009,0.623158487,37861,44966,"no",7.926373626,172,"CLOSE",1,2572,"LANDSAT7",-0.522110129,-0.523532139,0.859085116,0.172287466,-0.805794222,-0.527121901,4
"F62","45N",2009,0.61613991,37861,44966,"no",7.926373626,172,"FAR",27,6802,"LANDSAT7",-0.522110129,-0.523532139,0.859085116,0.172287466,2.958978425,1.090744465,4
"F47","32N",2009,0.63721873,37861,44966,"no",7.926373626,172,"FAR",8,3692,"LANDSAT7",-0.522110129,-0.523532139,0.859085116,0.172287466,0.207798414,-0.098750665,4
"C20","16N",2009,0.577747387,37861,44966,"no",7.926373626,172,"CLOSE",2,1994,"LANDSAT7",-0.522110129,-0.523532139,0.859085116,0.172287466,-0.660995274,-0.748192057,4
"F39","29N",2009,0.599150433,37861,44966,"no",7.926373626,172,"FAR",13,3394,"LANDSAT7",-0.522110129,-0.523532139,0.859085116,0.172287466,0.931793153,-0.212728012,4
"F22","6S",2009,0.69270012,37861,44966,"no",7.926373626,172,"FAR",6,2224,"LANDSAT7",-0.522110129,-0.523532139,0.859085116,0.172287466,-0.081799482,-0.660222964,4
"C71","48N",2009,0.598596264,37861,44966,"no",7.926373626,172,"CLOSE",1,7058,"LANDSAT7",-0.522110129,-0.523532139,0.859085116,0.172287466,-0.805794222,1.18865789,4
"C26","19N",2009,0.615719246,37861,44966,"no",7.926373626,172,"CLOSE",1,2332,"LANDSAT7",-0.522110129,-0.523532139,0.859085116,0.172287466,-0.805794222,-0.618915738,4
"C51","32N",2009,0.596470025,37861,44966,"no",7.926373626,172,"CLOSE",2,3692,"LANDSAT7",-0.522110129,-0.523532139,0.859085116,0.172287466,-0.660995274,-0.098750665,4
"F38","27N",2009,0.607740967,37861,44966,"no",7.926373626,172,"FAR",4,3158,"LANDSAT7",-0.522110129,-0.523532139,0.859085116,0.172287466,-0.371397378,-0.302991951,4
"F27","22N",2009,0.66168155,37861,44966,"no",7.926373626,172,"FAR",6,2659,"LANDSAT7",-0.522110129,-0.523532139,0.859085116,0.172287466,-0.081799482,-0.493846636,4
"C61","38N",2009,0.570841537,37861,44966,"no",7.926373626,172,"CLOSE",4,5181,"LANDSAT7",-0.522110129,-0.523532139,0.859085116,0.172287466,-0.371397378,0.470753595,4
"C13","11N",2009,0.700242492,37861,44966,"no",7.926373626,172,"CLOSE",4,1540,"LANDSAT7",-0.522110129,-0.523532139,0.859085116,0.172287466,-0.371397378,-0.921835398,4
"C53","20S",2009,0.629940371,37861,44966,"no",7.926373626,172,"CLOSE",4,3900,"LANDSAT7",-0.522110129,-0.523532139,0.859085116,0.172287466,-0.371397378,-0.019196007,4
"F11","11N",2009,0.644224713,37861,44966,"no",7.926373626,172,"FAR",11,1540,"LANDSAT7",-0.522110129,-0.523532139,0.859085116,0.172287466,0.642195258,-0.921835398,4
"C18","14N",2009,0.598165976,37861,44966,"no",7.926373626,172,"CLOSE",7,1849,"LANDSAT7",-0.522110129,-0.523532139,0.859085116,0.172287466,0.062999466,-0.803650833,4
"C15","12N",2009,0.668034565,37861,44966,"no",7.926373626,172,"CLOSE",3,1629,"LANDSAT7",-0.522110129,-0.523532139,0.859085116,0.172287466,-0.516196326,-0.887795183,4
"C5","3N",2009,0.652279878,37861,44966,"no",7.926373626,172,"CLOSE",2,703,"LANDSAT7",-0.522110129,-0.523532139,0.859085116,0.172287466,-0.660995274,-1.241966402,4
"F59","40N",2009,0.6009972,37861,44966,"no",7.926373626,172,"FAR",31,6185,"LANDSAT7",-0.522110129,-0.523532139,0.859085116,0.172287466,3.538174217,0.854757811,4
"C78","50N",2009,0.623832754,37861,44966,"no",7.926373626,172,"CLOSE",1,8572,"LANDSAT7",-0.522110129,-0.523532139,0.859085116,0.172287466,-0.805794222,1.767724008,4
"C64","41N",2009,0.640636137,37861,44966,"no",7.926373626,172,"CLOSE",5,6309,"LANDSAT7",-0.522110129,-0.523532139,0.859085116,0.172287466,-0.22659843,0.902184626,4
"F56","37N",2009,0.645669508,37861,44966,"no",7.926373626,172,"FAR",15,5103,"LANDSAT7",-0.522110129,-0.523532139,0.859085116,0.172287466,1.221391049,0.440920598,4
"F77","33S",2009,0.72694655,37861,44966,"no",7.926373626,172,"FAR",3,9463,"LANDSAT7",-0.522110129,-0.523532139,0.859085116,0.172287466,-0.516196326,2.108508626,4
"C31","21N",2009,0.597652971,37861,44966,"no",7.926373626,172,"CLOSE",2,2561,"LANDSAT7",-0.522110129,-0.523532139,0.859085116,0.172287466,-0.660995274,-0.531329119,4
"F63","46N",2009,0.7051415,37861,44966,"no",7.926373626,172,"FAR",16,6851,"LANDSAT7",-0.522110129,-0.523532139,0.859085116,0.172287466,1.366189997,1.109485707,4
"C50","31N",2009,0.621629256,37861,44966,"no",7.926373626,172,"CLOSE",2,3599,"LANDSAT7",-0.522110129,-0.523532139,0.859085116,0.172287466,-0.660995274,-0.134320776,4
"F65","48N",2009,0.66480477,37861,44966,"no",7.926373626,172,"FAR",7,7058,"LANDSAT7",-0.522110129,-0.523532139,0.859085116,0.172287466,0.062999466,1.18865789,4
"F26","21N",2009,0.699326008,37861,44966,"no",7.926373626,172,"FAR",6,2561,"LANDSAT7",-0.522110129,-0.523532139,0.859085116,0.172287466,-0.081799482,-0.531329119,4
"F23","7S",2009,0.6734353,37861,44966,"no",7.926373626,172,"FAR",7,2320,"LANDSAT7",-0.522110129,-0.523532139,0.859085116,0.172287466,0.062999466,-0.62350543,4
"C60","37N",2009,0.555347061,37861,44966,"no",7.926373626,172,"CLOSE",4,5103,"LANDSAT7",-0.522110129,-0.523532139,0.859085116,0.172287466,-0.371397378,0.440920598,4
"F7","5N",2009,0.60884802,37861,44966,"no",7.926373626,172,"FAR",8,908,"LANDSAT7",-0.522110129,-0.523532139,0.859085116,0.172287466,0.207798414,-1.163559167,4
"C58","35N",2009,0.727158537,37861,44966,"no",7.926373626,172,"CLOSE",0,4808,"LANDSAT7",-0.522110129,-0.523532139,0.859085116,0.172287466,-0.95059317,0.328090674,4
"C74","26S",2009,0.61975857,37861,44966,"no",7.926373626,172,"CLOSE",2,7883,"LANDSAT7",-0.522110129,-0.523532139,0.859085116,0.172287466,-0.660995274,1.504199203,4
"F5","3N",2009,0.76207353,37861,44966,"no",7.926373626,172,"FAR",10,703,"LANDSAT7",-0.522110129,-0.523532139,0.859085116,0.172287466,0.49739631,-1.241966402,4
"F64","47N",2009,0.62303575,37861,44966,"no",7.926373626,172,"FAR",7,6951,"LANDSAT7",-0.522110129,-0.523532139,0.859085116,0.172287466,0.062999466,1.147733138,4
"C23","6S",2009,0.665604214,37861,44966,"no",7.926373626,172,"CLOSE",3,2224,"LANDSAT7",-0.522110129,-0.523532139,0.859085116,0.172287466,-0.516196326,-0.660222964,4
"F35","24N",2009,0.623962908,37861,44966,"no",7.926373626,172,"FAR",3,2853,"LANDSAT7",-0.522110129,-0.523532139,0.859085116,0.172287466,-0.516196326,-0.419646618,4
"C6","4N",2009,0.603652802,37861,44966,"no",7.926373626,172,"CLOSE",3,798,"LANDSAT7",-0.522110129,-0.523532139,0.859085116,0.172287466,-0.516196326,-1.205631342,4
"F48","33N",2009,0.63242283,37861,44966,"no",7.926373626,172,"FAR",6,3794,"LANDSAT7",-0.522110129,-0.523532139,0.859085116,0.172287466,-0.081799482,-0.059738284,4
"C63","40N",2009,0.585720837,37861,44966,"no",7.926373626,172,"CLOSE",4,6185,"LANDSAT7",-0.522110129,-0.523532139,0.859085116,0.172287466,-0.371397378,0.854757811,4
"C48","30N",2009,0.625345728,37861,44966,"no",7.926373626,172,"CLOSE",1,3489,"LANDSAT7",-0.522110129,-0.523532139,0.859085116,0.172287466,-0.805794222,-0.176392951,4
"F37","26N",2009,0.629796017,37861,44966,"no",7.926373626,172,"FAR",5,3044,"LANDSAT7",-0.522110129,-0.523532139,0.859085116,0.172287466,-0.22659843,-0.346594023,4
"C41","15S",2009,0.658673907,37861,44966,"no",7.926373626,172,"CLOSE",0,3149,"LANDSAT7",-0.522110129,-0.523532139,0.859085116,0.172287466,-0.95059317,-0.30643422,4
"C24","18N",2009,0.656491346,37861,44966,"no",7.926373626,172,"CLOSE",1,2221,"LANDSAT7",-0.522110129,-0.523532139,0.859085116,0.172287466,-0.805794222,-0.661370387,4
"F74","31S",2009,0.643074483,37861,44966,"no",7.926373626,172,"FAR",1,8799,"LANDSAT7",-0.522110129,-0.523532139,0.859085116,0.172287466,-0.805794222,1.854545679,4
"F36","25N",2009,0.645973467,37861,44966,"no",7.926373626,172,"FAR",7,2956,"LANDSAT7",-0.522110129,-0.523532139,0.859085116,0.172287466,0.062999466,-0.380251763,4
"F24","8S",2009,0.64454805,37861,44966,"no",7.926373626,172,"FAR",11,2410,"LANDSAT7",-0.522110129,-0.523532139,0.859085116,0.172287466,0.642195258,-0.589082741,4
"C4","2N",2009,0.670308812,37861,44966,"no",7.926373626,172,"CLOSE",5,595,"LANDSAT7",-0.522110129,-0.523532139,0.859085116,0.172287466,-0.22659843,-1.283273629,4
"C49","19S",2009,0.607895412,37861,44966,"no",7.926373626,172,"CLOSE",2,3534,"LANDSAT7",-0.522110129,-0.523532139,0.859085116,0.172287466,-0.660995274,-0.159181607,4
"F71","28S",2009,0.695811663,37861,44966,"no",7.926373626,172,"FAR",5,8473,"LANDSAT7",-0.522110129,-0.523532139,0.859085116,0.172287466,-0.22659843,1.729859051,4
"F42","16S",2009,0.67117046,37861,44966,"no",7.926373626,172,"FAR",10,3237,"LANDSAT7",-0.522110129,-0.523532139,0.859085116,0.172287466,0.49739631,-0.27277648,4
"F4","2N",2009,0.730263,37861,44966,"no",7.926373626,172,"FAR",17,595,"LANDSAT7",-0.522110129,-0.523532139,0.859085116,0.172287466,1.510988945,-1.283273629,4
"C25","7S",2009,0.610350276,37861,44966,"no",7.926373626,172,"CLOSE",2,2320,"LANDSAT7",-0.522110129,-0.523532139,0.859085116,0.172287466,-0.660995274,-0.62350543,4
"F75","32S",2009,0.651660683,37861,44966,"no",7.926373626,172,"FAR",1,9284,"LANDSAT7",-0.522110129,-0.523532139,0.859085116,0.172287466,-0.805794222,2.040045723,4
"F41","15S",2009,0.665920867,37861,44966,"no",7.926373626,172,"FAR",5,3149,"LANDSAT7",-0.522110129,-0.523532139,0.859085116,0.172287466,-0.22659843,-0.30643422,4
"F49","20S",2009,0.692208775,37861,44966,"no",7.926373626,172,"FAR",25,3900,"LANDSAT7",-0.522110129,-0.523532139,0.859085116,0.172287466,2.669380529,-0.019196007,4
"C57","23S",2009,0.667065881,37861,44966,"no",7.926373626,172,"CLOSE",3,4228,"LANDSAT7",-0.522110129,-0.523532139,0.859085116,0.172287466,-0.516196326,0.10625557,4
"C40","26N",2009,0.693621297,37861,44966,"no",7.926373626,172,"CLOSE",2,3044,"LANDSAT7",-0.522110129,-0.523532139,0.859085116,0.172287466,-0.660995274,-0.346594023,4
"F32","12S",2009,0.6419252,37861,44966,"no",7.926373626,172,"FAR",16,2814,"LANDSAT7",-0.522110129,-0.523532139,0.859085116,0.172287466,1.366189997,-0.434563116,4
"C56","22S",2009,0.656853237,37861,44966,"no",7.926373626,172,"CLOSE",2,4119,"LANDSAT7",-0.522110129,-0.523532139,0.859085116,0.172287466,-0.660995274,0.064565869,4
"F34","14S",2009,0.64434201,37861,44966,"no",7.926373626,172,"FAR",10,3039,"LANDSAT7",-0.522110129,-0.523532139,0.859085116,0.172287466,0.49739631,-0.348506395,4
"F40","30N",2009,0.607326538,37861,44966,"no",7.926373626,172,"FAR",14,3489,"LANDSAT7",-0.522110129,-0.523532139,0.859085116,0.172287466,1.076592101,-0.176392951,4
"F70","27S",2009,0.684041688,37861,44966,"no",7.926373626,172,"FAR",3,8357,"LANDSAT7",-0.522110129,-0.523532139,0.859085116,0.172287466,-0.516196326,1.68549203,4
"F33","13S",2009,0.6246107,37861,44966,"no",7.926373626,172,"FAR",11,2907,"LANDSAT7",-0.522110129,-0.523532139,0.859085116,0.172287466,0.642195258,-0.398993005,4
"F25","19N",2009,0.76915633,37861,44966,"no",7.926373626,172,"FAR",3,2332,"LANDSAT7",-0.522110129,-0.523532139,0.859085116,0.172287466,-0.516196326,-0.618915738,4
"F58","39N",2009,0.66190332,37861,44966,"no",7.926373626,172,"FAR",13,5781,"LANDSAT7",-0.522110129,-0.523532139,0.859085116,0.172287466,0.931793153,0.700238186,4
"C7","5N",2010,0.619467143,3859983,3886591,"yes",7.062637363,172.8,"CLOSE",4,908,"LANDSAT7",3.503899914,3.51150328,0.013658764,0.187066536,-0.371397378,-1.163559167,1
"F54","35N",2010,0.70741791,3859983,3886591,"yes",7.062637363,172.8,"FAR",2,4808,"LANDSAT7",3.503899914,3.51150328,0.013658764,0.187066536,-0.660995274,0.328090674,1
"F9","7N",2010,0.721604438,3859983,3886591,"yes",7.062637363,172.8,"FAR",8,1101,"LANDSAT7",3.503899914,3.51150328,0.013658764,0.187066536,0.207798414,-1.089741623,1
"F3","1N",2010,0.756452788,3859983,3886591,"yes",7.062637363,172.8,"FAR",35,481,"LANDSAT7",3.503899914,3.51150328,0.013658764,0.187066536,4.117370009,-1.326875701,1
"C18","14N",2010,0.666010894,3859983,3886591,"yes",7.062637363,172.8,"CLOSE",7,1849,"LANDSAT7",3.503899914,3.51150328,0.013658764,0.187066536,0.062999466,-0.803650833,1
"F44","18S",2010,0.739759325,3859983,3886591,"yes",7.062637363,172.8,"FAR",5,3413,"LANDSAT7",3.503899914,3.51150328,0.013658764,0.187066536,-0.22659843,-0.205461,1
"F67","25S",2010,0.730991375,3859983,3886591,"yes",7.062637363,172.8,"FAR",5,7745,"LANDSAT7",3.503899914,3.51150328,0.013658764,0.187066536,-0.22659843,1.451417747,1
"F66","24S",2010,0.717192988,3859983,3886591,"yes",7.062637363,172.8,"FAR",5,7647,"LANDSAT7",3.503899914,3.51150328,0.013658764,0.187066536,-0.22659843,1.413935264,1
"C2","1S",2010,0.709705189,3859983,3886591,"yes",7.062637363,172.8,"CLOSE",3,407,"LANDSAT7",3.503899914,3.51150328,0.013658764,0.187066536,-0.516196326,-1.3551788,1
"F53","23S",2010,0.705354425,3859983,3886591,"yes",7.062637363,172.8,"FAR",36,4228,"LANDSAT7",3.503899914,3.51150328,0.013658764,0.187066536,4.262168957,0.10625557,1
"C35","12S",2010,0.694145236,3859983,3886591,"yes",7.062637363,172.8,"CLOSE",3,2814,"LANDSAT7",3.503899914,3.51150328,0.013658764,0.187066536,-0.516196326,-0.434563116,1
"C19","15N",2010,0.562481157,3859983,3886591,"yes",7.062637363,172.8,"CLOSE",10,1904,"LANDSAT7",3.503899914,3.51150328,0.013658764,0.187066536,0.49739631,-0.782614746,1
"F60","41N",2010,0.676149833,3859983,3886591,"yes",7.062637363,172.8,"FAR",15,6309,"LANDSAT7",3.503899914,3.51150328,0.013658764,0.187066536,1.221391049,0.902184626,1
"C3","2S",2010,0.718952563,3859983,3886591,"yes",7.062637363,172.8,"CLOSE",2,491,"LANDSAT7",3.503899914,3.51150328,0.013658764,0.187066536,-0.660995274,-1.323050958,1
"F80","36S",2010,0.6997029,3859983,3886591,"yes",7.062637363,172.8,"FAR",0,10027,"LANDSAT7",3.503899914,3.51150328,0.013658764,0.187066536,-0.95059317,2.324224141,1
"C72","24S",2010,0.564080992,3859983,3886591,"yes",7.062637363,172.8,"CLOSE",3,7647,"LANDSAT7",3.503899914,3.51150328,0.013658764,0.187066536,-0.516196326,1.413935264,1
"C30","10S",2010,0.689939881,3859983,3886591,"yes",7.062637363,172.8,"CLOSE",1,2572,"LANDSAT7",3.503899914,3.51150328,0.013658764,0.187066536,-0.805794222,-0.527121901,1
"F30","10S",2010,0.783459367,3859983,3886591,"yes",7.062637363,172.8,"FAR",8,2572,"LANDSAT7",3.503899914,3.51150328,0.013658764,0.187066536,0.207798414,-0.527121901,1
"F13","3S",2010,0.70833955,3859983,3886591,"yes",7.062637363,172.8,"FAR",3,1517,"LANDSAT7",3.503899914,3.51150328,0.013658764,0.187066536,-0.516196326,-0.930632307,1
"C32","11S",2010,0.656586556,3859983,3886591,"yes",7.062637363,172.8,"CLOSE",2,2678,"LANDSAT7",3.503899914,3.51150328,0.013658764,0.187066536,-0.660995274,-0.486579624,1
"C47","29N",2010,0.68170542,3859983,3886591,"yes",7.062637363,172.8,"CLOSE",2,3394,"LANDSAT7",3.503899914,3.51150328,0.013658764,0.187066536,-0.660995274,-0.212728012,1
"C69","46N",2010,0.641230102,3859983,3886591,"yes",7.062637363,172.8,"CLOSE",2,6851,"LANDSAT7",3.503899914,3.51150328,0.013658764,0.187066536,-0.660995274,1.109485707,1
"F12","12N",2010,0.772988,3859983,3886591,"yes",7.062637363,172.8,"FAR",16,1629,"LANDSAT7",3.503899914,3.51150328,0.013658764,0.187066536,1.366189997,-0.887795183,1
"C29","9S",2010,0.706419426,3859983,3886591,"yes",7.062637363,172.8,"CLOSE",2,2455,"LANDSAT7",3.503899914,3.51150328,0.013658764,0.187066536,-0.660995274,-0.571871397,1
"F29","9S",2010,0.7863859,3859983,3886591,"yes",7.062637363,172.8,"FAR",12,2455,"LANDSAT7",3.503899914,3.51150328,0.013658764,0.187066536,0.786994206,-0.571871397,1
"C73","25S",2010,0.608640049,3859983,3886591,"yes",7.062637363,172.8,"CLOSE",2,7745,"LANDSAT7",3.503899914,3.51150328,0.013658764,0.187066536,-0.660995274,1.451417747,1
"C61","38N",2010,0.593708398,3859983,3886591,"yes",7.062637363,172.8,"CLOSE",4,5181,"LANDSAT7",3.503899914,3.51150328,0.013658764,0.187066536,-0.371397378,0.470753595,1
"F8","6N",2010,0.733538533,3859983,3886591,"yes",7.062637363,172.8,"FAR",10,998,"LANDSAT7",3.503899914,3.51150328,0.013658764,0.187066536,0.49739631,-1.129136478,1
"C45","17S",2010,0.656759202,3859983,3886591,"yes",7.062637363,172.8,"CLOSE",1,3334,"LANDSAT7",3.503899914,3.51150328,0.013658764,0.187066536,-0.805794222,-0.235676471,1
"C36","13S",2010,0.715451538,3859983,3886591,"yes",7.062637363,172.8,"CLOSE",2,2907,"LANDSAT7",3.503899914,3.51150328,0.013658764,0.187066536,-0.660995274,-0.398993005,1
"F2","2S",2010,0.707462563,3859983,3886591,"yes",7.062637363,172.8,"FAR",18,491,"LANDSAT7",3.503899914,3.51150328,0.013658764,0.187066536,1.655787893,-1.323050958,1
"C20","16N",2010,0.554194325,3859983,3886591,"yes",7.062637363,172.8,"CLOSE",2,1994,"LANDSAT7",3.503899914,3.51150328,0.013658764,0.187066536,-0.660995274,-0.748192057,1
"C10","8N",2010,0.67819325,3859983,3886591,"yes",7.062637363,172.8,"CLOSE",2,1200,"LANDSAT7",3.503899914,3.51150328,0.013658764,0.187066536,-0.660995274,-1.051876666,1
"F51","34N",2010,0.736715533,3859983,3886591,"yes",7.062637363,172.8,"FAR",17,4030,"LANDSAT7",3.503899914,3.51150328,0.013658764,0.187066536,1.510988945,0.030525655,1
"C82","32S",2010,0.693147266,3859983,3886591,"yes",7.062637363,172.8,"CLOSE",1,9284,"LANDSAT7",3.503899914,3.51150328,0.013658764,0.187066536,-0.805794222,2.040045723,1
"F69","50N",2010,0.774679725,3859983,3886591,"yes",7.062637363,172.8,"FAR",1,8572,"LANDSAT7",3.503899914,3.51150328,0.013658764,0.187066536,-0.805794222,1.767724008,1
"F61","44N",2010,0.685046983,3859983,3886591,"yes",7.062637363,172.8,"FAR",22,6664,"LANDSAT7",3.503899914,3.51150328,0.013658764,0.187066536,2.234983685,1.037963009,1
"C46","18S",2010,0.673586229,3859983,3886591,"yes",7.062637363,172.8,"CLOSE",3,3413,"LANDSAT7",3.503899914,3.51150328,0.013658764,0.187066536,-0.516196326,-0.205461,1
"C37","14S",2010,0.640797903,3859983,3886591,"yes",7.062637363,172.8,"CLOSE",3,3039,"LANDSAT7",3.503899914,3.51150328,0.013658764,0.187066536,-0.516196326,-0.348506395,1
"F21","18N",2010,0.769190213,3859983,3886591,"yes",7.062637363,172.8,"FAR",6,2221,"LANDSAT7",3.503899914,3.51150328,0.013658764,0.187066536,-0.081799482,-0.661370387,1
"F45","19S",2010,0.77832335,3859983,3886591,"yes",7.062637363,172.8,"FAR",6,3534,"LANDSAT7",3.503899914,3.51150328,0.013658764,0.187066536,-0.081799482,-0.159181607,1
"F17","14N",2010,0.698470633,3859983,3886591,"yes",7.062637363,172.8,"FAR",23,1849,"LANDSAT7",3.503899914,3.51150328,0.013658764,0.187066536,2.379782633,-0.803650833,1
"F26","21N",2010,0.75648305,3859983,3886591,"yes",7.062637363,172.8,"FAR",6,2561,"LANDSAT7",3.503899914,3.51150328,0.013658764,0.187066536,-0.081799482,-0.531329119,1
"C33","22N",2010,0.69472063,3859983,3886591,"yes",7.062637363,172.8,"CLOSE",4,2659,"LANDSAT7",3.503899914,3.51150328,0.013658764,0.187066536,-0.371397378,-0.493846636,1
"F11","11N",2010,0.76802245,3859983,3886591,"yes",7.062637363,172.8,"FAR",11,1540,"LANDSAT7",3.503899914,3.51150328,0.013658764,0.187066536,0.642195258,-0.921835398,1
"C52","33N",2010,0.602658359,3859983,3886591,"yes",7.062637363,172.8,"CLOSE",1,3794,"LANDSAT7",3.503899914,3.51150328,0.013658764,0.187066536,-0.805794222,-0.059738284,1
"F57","38N",2010,0.711312617,3859983,3886591,"yes",7.062637363,172.8,"FAR",7,5181,"LANDSAT7",3.503899914,3.51150328,0.013658764,0.187066536,0.062999466,0.470753595,1
"F19","16N",2010,0.738928775,3859983,3886591,"yes",7.062637363,172.8,"FAR",6,1994,"LANDSAT7",3.503899914,3.51150328,0.013658764,0.187066536,-0.081799482,-0.748192057,1
"F46","31N",2010,0.676169767,3859983,3886591,"yes",7.062637363,172.8,"FAR",13,3599,"LANDSAT7",3.503899914,3.51150328,0.013658764,0.187066536,0.931793153,-0.134320776,1
"F50","21S",2010,0.759882988,3859983,3886591,"yes",7.062637363,172.8,"FAR",21,4015,"LANDSAT7",3.503899914,3.51150328,0.013658764,0.187066536,2.090184737,0.02478854,1
"C34","23N",2010,0.719474455,3859983,3886591,"yes",7.062637363,172.8,"CLOSE",4,2757,"LANDSAT7",3.503899914,3.51150328,0.013658764,0.187066536,-0.371397378,-0.456364152,1
"F27","22N",2010,0.744649783,3859983,3886591,"yes",7.062637363,172.8,"FAR",6,2659,"LANDSAT7",3.503899914,3.51150328,0.013658764,0.187066536,-0.081799482,-0.493846636,1
"C31","21N",2010,0.733713151,3859983,3886591,"yes",7.062637363,172.8,"CLOSE",2,2561,"LANDSAT7",3.503899914,3.51150328,0.013658764,0.187066536,-0.660995274,-0.531329119,1
"F48","33N",2010,0.7455539,3859983,3886591,"yes",7.062637363,172.8,"FAR",6,3794,"LANDSAT7",3.503899914,3.51150328,0.013658764,0.187066536,-0.081799482,-0.059738284,1
"C21","5S",2010,0.664341009,3859983,3886591,"yes",7.062637363,172.8,"CLOSE",2,2117,"LANDSAT7",3.503899914,3.51150328,0.013658764,0.187066536,-0.660995274,-0.701147716,1
"F14","4S",2010,0.755121575,3859983,3886591,"yes",7.062637363,172.8,"FAR",1,1628,"LANDSAT7",3.503899914,3.51150328,0.013658764,0.187066536,-0.805794222,-0.888177658,1
"C63","40N",2010,0.626248411,3859983,3886591,"yes",7.062637363,172.8,"CLOSE",4,6185,"LANDSAT7",3.503899914,3.51150328,0.013658764,0.187066536,-0.371397378,0.854757811,1
"C84","33S",2010,0.584590474,3859983,3886591,"yes",7.062637363,172.8,"CLOSE",2,9463,"LANDSAT7",3.503899914,3.51150328,0.013658764,0.187066536,-0.660995274,2.108508626,1
